ISIN;null
Начальная дата;22.03.2023
Конечная дата;21.03.2033

ISIN;Полное наименование ЦБ;Объем эмиссии (млн);Дата;Номинал;Валюта номинала;Непогашенный номинал;Ставка купона,  % годовых;Размер выплаты;Размер выплаты, руб.*
RU000A0JV9D8;ВЭБ-лизинг АО БО-06;5000;20.08.2024;1000;RUB;1000;7,91;39,44;39,44
RU000A105WP5;Вымпел-Коммуникации 001Р-07;14000;19.08.2024;1000;RUB;1000;9,85;24,56;24,56
RU000A105W81;Вымпел-Коммуникации 001Р-05;5800;19.08.2024;1000;RUB;1000;9,35;23,31;23,31
RU000A105TY3;Вымпел-Коммуникации 001Р-06;21800;19.08.2024;1000;RUB;1000;10,55;26,3;26,3
RU000A105QH4;СберИОС 001Р-550R 5Г AC IMOEX;253,033;19.08.2024;1000;RUB;1000;0,01;0,02;0,02
RU000A105AK2;СберИОС 001Р-541R 5Г AC IMOEX;257,319;19.08.2024;1000;RUB;1000;0,01;0,02;0,02
RU000A1058U6;МФК КарМани 02;274,622;19.08.2024;1000;RUB;1000;19;10,93;10,93
RU000A1053W3;ГЛОРАКС БО-01;1500;19.08.2024;1000;RUB;1000;14;34,9;34,9
RU000A104DB8;Банк ВТБ (ПАО) Б-1-292;151,4;19.08.2024;1000;RUB;1000;0,01;0,05;0,05
RU000A1043B8;ТАЛАН-ФИНАНС БО 001Р-03;1000;19.08.2024;1000;RUB;1000;13;27,55;27,55
RU000A104388;Совкомбанк Лизинг БО-П05;4500;19.08.2024;1000;RUB;1000;9,25;15,68;15,68
RU000A103TS0;ТЕХНО Лизинг 001P-05;423,874;19.08.2024;1000;RUB;1000;11,5;9,45;9,45
RU000A102200;Вита Лайн 001Р-01;1250;19.08.2024;1000;RUB;1000;;;
XS2010044381;GTLK Europe Capital 18/02/26;550;18.08.2024;1000;USD;1000;4,949;24,745;1911,36
RU000A105UW5;АЛЬФА-БАНК Б2Р21;10000;18.08.2024;1000;RUB;1000;9,35;46,88;46,88
RU000A105PP9;ЕвроТранс БО-001Р-01;3000;18.08.2024;1000;RUB;1000;13,5;11,1;11,1
RU000A105L01;Россельхозбанк БO-01-002P;2738,389;18.08.2024;1000;RUB;1000;8,9;7,56;7,56
RU000A105C93;Сибирское Стекло БО-П03;300;18.08.2024;1000;RUB;1000;;;
RU000A1023L9;Калита 001Р-02;300;18.08.2024;1000;RUB;1000;13;0,89;0,89
XS2393688598;SovCom Capital UNTD;300;17.08.2024;1000;USD;1000;7,6;19;1467,6
RU000A105P64;Феррони БО-02;200;17.08.2024;1000;RUB;1000;16,5;9,49;9,49
RU000A103EB8;ГПБ (АО) ГПБ-КИ-02;150,185;17.08.2024;1000;RUB;1000;0,01;0,3;0,3
RU000A102RN7;КБ Ренессанс Кредит БО-06;4000;17.08.2024;1000;RUB;1000;;;
RU000A0JWF30;ИАМультиоригинаторный 1 кл.А/4;2126,971;17.08.2024;1000;RUB;31,08;11;;
RU000A105VC5;Полюс ПБО-03;20000;16.08.2024;1000;RUB;1000;10,4;51,86;51,86
RU000A105V90;Евразийский банк развития 3P-6;8000;16.08.2024;1000;RUB;1000;10,35;51,61;51,61
RU000A105RU5;Мосрегионлифт БО-01;200;16.08.2024;1000;RUB;1000;18;13,32;13,32
RU000A105RH2;Газпром капитал ООО ЗО37-1-Д;775,436;16.08.2024;1000;USD;1000;7,288;36,44;2814,71
RU000A103KJ8;ПАО ЛК Европлан 001P-03;7000;16.08.2024;1000;RUB;1000;8,55;42,63;42,63
RU000A101PG7;АЛРОСА ПАО БО-03;5000;16.08.2024;1000;RUB;1000;5,75;14,34;14,34
RU000A101PF9;АЛРОСА ПАО БО-04;5000;16.08.2024;1000;RUB;1000;5,75;14,34;14,34
RU000A101PD4;АЛРОСА ПАО БО-05;5000;16.08.2024;1000;RUB;1000;5,75;14,34;14,34
RU000A101PC6;АЛРОСА ПАО БО-07;5000;16.08.2024;1000;RUB;1000;5,75;14,34;14,34
RU000A101PB8;АЛРОСА ПАО БО-06;5000;16.08.2024;1000;RUB;1000;5,75;14,34;14,34
RU000A101PA0;Белгородская область 34014;3000;16.08.2024;1000;RUB;1000;5,9;8,09;8,09
RU000A101FY1;ПАО Россети Моск.рег. БО1Р02;10000;16.08.2024;1000;RUB;1000;6,15;30,67;30,67
RU000A1015P6;ОР ООО 001P-02;985,515;16.08.2024;1000;RUB;700;12;1,97;1,97
RU000A100Q35;ПР-Лизинг ООО БО 001Р-03;400;16.08.2024;1000;RUB;1000;;;
RU000A0ZZV11;ГТЛК БО 001P-12;5000;16.08.2024;1000;RUB;1000;9,1;22,69;22,69
RU000A0JWZY6;АФК "Система" ПАО БО-001P-05;10000;16.08.2024;1000;RUB;1000;;;
RU000A0JWZ77;Свердловская обл. 03;5000;16.08.2024;1000;RUB;400;9,8;4,89;4,89
RU000A0JS4L7;Запад.скор.диаметр АО об.05;5000;16.08.2024;1000;RUB;1000;9,84;49,07;49,07
RU000A0JS4K9;Запад.скор.диаметр АО об.04;5000;16.08.2024;1000;RUB;1000;9,84;49,07;49,07
RU000A0JS4J1;Запад.скор.диаметр АО об.03;5000;16.08.2024;1000;RUB;1000;9,84;49,07;49,07
XS2429208486;BCS SP Plc Series 243;10;15.08.2024;1250;USD;1250;;;
US9128284V99;Government of the USA 2.875;29495,528;15.08.2024;100;USD;100;;;
US912810QX90;Government of the USA 15/08/42;16000;15.08.2024;100;USD;100;2,75;;
US912810FE39;Government of the USA 5.5;10003;15.08.2024;100;USD;100;;;
US55616XAC11;Macy's RetailHold 7.00 15/2/28;104,148;15.08.2024;1000;USD;1000;;;
RU000A105V82;Автодор ГК БО-003Р-03;4000;15.08.2024;1000;RUB;1000;10,3;51,36;51,36
RU000A1053T9;ПРОМОМЕД ДМ 001P-03;2500;15.08.2024;1000;RUB;1000;11,5;57,34;57,34
RU000A1053P7;ГК Сегежа 002P-05R;10000;15.08.2024;1000;RUB;1000;10,75;53,6;53,6
RU000A104TM1;Хайтэк-Интеграция БО-01;150;15.08.2024;1000;RUB;1000;;;
RU000A104K37;Сибэнергомаш - БКЗ 01;300;15.08.2024;1000;RUB;1000;15;37,4;37,4
RU000A104JW1;Банк ВТБ ПАО СУБ-Т1-13;8440;15.08.2024;10000000;RUB;10000000;;;
RU000A104CL9;РЕСО-Лизинг ООО БО-П-21;1000;15.08.2024;1000;RUB;1000;9,6;7,89;7,89
RU000A103M85;Страна Девелопмент 01;1000;15.08.2024;1000;RUB;1000;14;11,51;11,51
RU000A103KA7;ООО "Мираторг Финанс" 001Р-01;3000;15.08.2024;1000;RUB;1000;8,3;41,39;41,39
RU000A103K20;Маныч-Агро 02;200;15.08.2024;1000;RUB;1000;12;29,92;29,92
RU000A103C04;Круиз ООО БО-01;50;15.08.2024;1000;RUB;1000;12;7,4;7,4
RU000A102TK9;ЮниСервис Капитал 02К;90;15.08.2024;10000;RUB;10000;8,8;68,71;68,71
RU000A1026R9;Сибирское Стекло БО-П02;125;15.08.2024;10000;RUB;10000;12,5;71,92;71,92
RU000A101P92;АО им. Т.Г. Шевченко 001P-02;300;15.08.2024;1000;RUB;1000;13;32,41;32,41
RU000A101FH6;Мобильные ТелеСистемы 001P-14;15000;15.08.2024;1000;RUB;1000;6,6;16,45;16,45
RU000A101DB4;СФО РуСол 1 класс Б;900;15.08.2024;1000;RUB;791,84;;;
RU000A101DA6;СФО РуСол 1 класс А;4700;15.08.2024;1000;RUB;759,2;;;
RU000A101D96;СФО РуСол 1 класс В;100;15.08.2024;1000;RUB;843,35;;;
RU000A1006C3;Пионер-Лизинг БО-П02;300;15.08.2024;1000;RUB;1000;13,75;11,3;11,3
RU000A0ZZ7E6;Республика Саха (Якутия) об.10;5500;15.08.2024;1000;RUB;600;7,55;7,53;7,53
RU000A0JV987;"Россельхозбанк" (АО) БО-17;5000;15.08.2024;1000;RUB;1000;;;
XS2116689972;BCS SP Plc Series 2020-02;3;14.08.2024;1250;USD;1250;15;93,24;7202,06
RU000A104HX3;ОФЗ-Н 53009 12/02/25;3077,467;14.08.2024;1000;RUB;1000;11;54,85;54,85
RU000A103GG2;ОФЗ-Н 53008 14/08/24;11287,294;14.08.2024;1000;RUB;1000;8,87;44,23;44,23
RU000A0GN9A7;ОФЗ-АД 46020 06/02/36;52299,927;14.08.2024;1000;RUB;1000;6,9;34,41;34,41
RU000A103BR0;ОФЗ-ПД 26240 30/07/2036;500000;14.08.2024;1000;RUB;1000;7;34,9;34,9
RU000A100MY9;ОФЗ-ПД 26231 20/07/44;212636;14.08.2024;1000;RUB;1000;0,25;1,25;1,25
RU000A105UU9;Ростелеком ПАО 002P-10R;10000;14.08.2024;1000;RUB;1000;9,2;22,94;22,94
RU000A105P07;Солид-Лизинг ООО БО-001-07;300;14.08.2024;1000;RUB;1000;14,5;9,53;9,53
RU000A1053A9;"Сэтл-Групп" ООО БО 002P-01;10000;14.08.2024;1000;RUB;1000;12,15;30,29;30,29
RU000A104YK5;ГПБ (АО) ГПБ-КИ-13;196,779;14.08.2024;1000;RUB;1000;0,01;0,2;0,2
RU000A104D77;Банк ВТБ (ПАО) Б-1-288;124,974;14.08.2024;1000;RUB;1000;0,01;0,05;0,05
RU000A104D69;Банк ВТБ (ПАО) Б-1-287;314,583;14.08.2024;1000;RUB;1000;0,01;0,05;0,05
RU000A1045D9;Банк ВТБ (ПАО) Б-1-284;224,196;14.08.2024;1000;RUB;1000;0,01;0,05;0,05
RU000A103U44;Банк ВТБ (ПАО) Б-1-249;66,442;14.08.2024;1000;RUB;1000;0,01;0,05;0,05
RU000A102CX8;Минфин Ульяновской обл. 34003;3500;14.08.2024;1000;RUB;550;6,25;4,67;4,67
RU000A102CT6;Свердловская область 35009;8000;14.08.2024;1000;RUB;1000;6,25;12,47;12,47
RU000A101FG8;Ростелеком ПАО 002P-02R;15000;14.08.2024;1000;RUB;1000;6,65;33,16;33,16
RU000A100CN3;Республика Саха (Якутия) об.12;7000;14.08.2024;1000;RUB;800;8,59;12,85;12,85
RU000A0ZYU54;Сфера финансов БО-01Р-01;1000;14.08.2024;1000;RUB;1000;;;
RU000A0NNEP0;Банк ВТБ (ПАО) Б-1-201;172,926;14.08.2024;1000;RUB;1000;0,01;0,05;0,05
RU000A0NNEN5;Банк ВТБ (ПАО) Б-1-200;57,695;14.08.2024;1000;RUB;1000;0,01;0,05;0,05
RU000A0JXJK7;"Российские ЖД" ОАО БО-11;15000;14.08.2024;1000;RUB;1000;8,65;43,13;43,13
XS2363070850;BCS SP Plc Series 195;10;13.08.2024;1250;USD;1250;;;
XS2362683570;BCS SP Plc Series 196;10;13.08.2024;1250;USD;1250;;;
RU000A105FU0;Интерлизинг 001Р-04;3500;13.08.2024;1000;RUB;1000;12,35;30,79;30,79
RU000A104JQ3;ГК Самолет БО-П11;20000;13.08.2024;1000;RUB;1000;12,7;63,33;63,33
RU000A104107;Аквилон-Лизинг БО-01-001P;100;13.08.2024;1000;RUB;1000;13,25;16,52;16,52
RU000A1040V2;Охта Групп БО-П02;943,746;13.08.2024;1000;RUB;1000;12,5;31,16;31,16
RU000A103XP8;Феррони БО-П01;250;13.08.2024;1000;RUB;1000;;;
RU000A102RU2;ПАО ЛК Европлан 001P-01;13000;13.08.2024;1000;RUB;1000;7,1;4,43;4,43
RU000A102CR0;МЭФ Московской области 35015;30000;13.08.2024;1000;RUB;1000;5,95;10,38;10,38
RU000A1021G3;РВК-Инвест 001P-01;3000;13.08.2024;1000;RUB;1000;7,15;35,65;35,65
RU000A100T81;ЮниМетрикс 01;400;13.08.2024;1000;RUB;1000;12;9,86;9,86
RU000A100Q92;ЮАИЗ БО 1-002;250;13.08.2024;1000;RUB;1000;10,5;27,62;27,62
RU000A0ZYU05;РЖД БО 001Р-05R;20000;13.08.2024;1000;RUB;1000;7,3;36,4;36,4
XS2116222451;TMK CAPITAL S.A. 4.3 12/02/27;500;12.08.2024;1000;USD;1000;4,3;21,5;1660,71
RU000A105ZF9;ИСТРИНСКАЯ СЫРОВАРНЯ;100;12.08.2024;1000;RUB;1000;18;12,58;12,58
RU000A105N25;МФК Быстроденьги Ю002Р-01;17,5;12.08.2024;100;CNY;100;8;0,66;7,4
RU000A105FM7;О'КЕЙ Финанс 001P-01;8500;12.08.2024;1000;RUB;1000;11,5;28,67;28,67
RU000A104JF6;Пушкинское ПЗ БО-01;375;12.08.2024;1000;RUB;1000;14;31,41;31,41
RU000A1040R0;ХК Финанс ООО БО 001Р-07;1500;12.08.2024;1000;RUB;1000;10,5;13,09;13,09
RU000A103JR3;Джи-групп 002P-01;3000;12.08.2024;1000;RUB;900;10,6;3,96;3,96
RU000A1033B9;Республика Саха (Якутия) 35015;6500;12.08.2024;1000;RUB;900;7,25;14,46;14,46
RU000A1021A6;Концерн РОССИУМ ООО 002P-02;20000;12.08.2024;1000;RUB;1000;;;
RU000A102192;Концерн РОССИУМ ООО 002P-01;20000;12.08.2024;1000;RUB;1000;;;
RU000A101EW8;РОСНАНО АО БО-002P-02;1680;12.08.2024;1000;RUB;1000;;;
RU000A0ZZSW4;Камчатский край 01;1987,163;12.08.2024;1000;RUB;700;9,05;9,03;9,03
RU000A0JVPS1;ТрансФин-М ПАО БО-40;500;12.08.2024;1000;RUB;1000;9,5;47,37;47,37
XS2394824499;BCS SP Plc Series 218;10;11.08.2024;1250;USD;1250;;;
RU000A105RG4;Газпром капитал ООО ЗО26-1-Д;761,88;11.08.2024;1000;USD;1000;5,15;25,75;1988,99
RU000A105RF6;Лизинг-Трейд 001P-06;150;11.08.2024;1000;RUB;1000;14,5;11,92;11,92
RU000A105849;Фордевинд 01;250;11.08.2024;1000;RUB;1000;19,9;9,16;9,16
RU000A105427;БЭЛТИ-ГРАНД ООО БО-П05;250;11.08.2024;1000;RUB;1000;14;8,63;8,63
RU000A104HY1;АЛЬФА-БАНК Б2Р17;4000;11.08.2024;1000;RUB;1000;10,2;51,14;51,14
RU000A103X74;Фабрика ФАВОРИТ БО-П01;50;11.08.2024;1000;RUB;1000;12,5;2,57;2,57
RU000A104KM0;СЕЛЛ-Сервис БО-П01;65;10.08.2024;1000;RUB;1000;16;12,49;12,49
RU000A104BX6;НТЦ ЕВРОВЕНТ БО-П01;50;10.08.2024;1000;RUB;1000;;;
RU000A1031C1;Банк ВТБ (ПАО) Б-1-212;103,488;10.08.2024;1000;RUB;1000;0,01;;
RU000A1031B3;Банк ВТБ (ПАО) Б-1-211;79,443;10.08.2024;1000;RUB;1000;0,01;;
RU000A0NNEM7;Банк ВТБ (ПАО) Б-1-199;126,283;10.08.2024;1000;RUB;1000;0,01;;
RU000A0NNEL9;Банк ВТБ (ПАО) Б-1-198;48,395;10.08.2024;1000;RUB;1000;0,01;;
XS2360292556;BCS SP Plc Series 193;10;09.08.2024;1250;USD;1250;;;
RU000A105V74;Элемент Лизинг БО 001P-04;2500;09.08.2024;1000;RUB;972,3;10,55;4,59;4,59
RU000A105UZ8;МФК Саммит 001Р-01;200;09.08.2024;1000;RUB;1000;19,5;12,69;12,69
RU000A105U00;Газпром капитал ООО БО-001Р-08;30000;09.08.2024;1000;RUB;1000;9,2;45,87;45,87
RU000A104TD0;Ростелеком ПАО 002P-07R;5000;09.08.2024;1000;RUB;1000;11,75;29,29;29,29
RU000A1043L7;Kviku 001P-01;201,783;09.08.2024;1000;RUB;1000;13,25;10,89;10,89
RU000A1040E8;ИК Фридом Финанс П01-02;34;09.08.2024;1000;USD;1000;5,5;13,71;1058,99
RU000A102RF3;ХКФ Банк БО-07;5000;09.08.2024;1000;RUB;1000;;;
RU000A102R73;ПАО ОТКРЫТИЕ ФК Банк БО-П07;15000;09.08.2024;1000;RUB;1000;;;
RU000A101NQ1;ВБРР 001P-04;5000;09.08.2024;1000;RUB;1000;8,75;21,82;21,82
RU000A0JXYS9;Краснодарский кр. 35001 обл.;10000;09.08.2024;1000;RUB;700;8,6;8,58;8,58
RU000A0JW5E3;АО "ПКТ" обл. 02;5000;09.08.2024;1000;RUB;1000;0,01;0,05;0,05
XS2278534099;DME Airport DAC 08/02/28;453;08.08.2024;1000;USD;1000;5,35;26,75;2066,23
RU000A105TP1;Магнит ПАО БО-004Р-03;30000;08.08.2024;1000;RUB;1000;9,2;22,94;22,94
RU000A105TK2;Россельхозбанк БO-18-002P;12000;08.08.2024;1000;RUB;1000;8,92;22,24;22,24
RU000A105MM3;Открытие Брокер СО-11;600,12;08.08.2024;1000;RUB;1000;24;55,23;55,23
RU000A105EW9;ГК Сегежа 003P-01R;500;08.08.2024;1000;CNY;1000;4,15;10,35;115,98
RU000A104B04;Петербургснаб 001Р-01;8,014;08.08.2024;1000;RUB;871;13,25;6,63;6,63
RU000A103R98;МФК КарМани 01;400;08.08.2024;1000;RUB;700;12,75;5,24;5,24
RU000A1034X1;Лизинг-Трейд 001P-03;500;08.08.2024;1000;RUB;1000;11;9,04;9,04
RU000A102SM7;СДЭК Глобал БО-П01;500;08.08.2024;1000;RUB;1000;9,5;7,81;7,81
RU000A1020W2;Светофор Групп АО БО-П02;200;08.08.2024;1000;RUB;900;12;20,94;20,94
RU000A101Q34;ТрансФин-М ПАО 002P-02;2126,321;08.08.2024;1000;RUB;922;;;
RU000A101NJ6;ЧЗПСН-Профнастил ПАО БО-П02;500;08.08.2024;1000;RUB;1000;12;29,92;29,92
RU000A101NH0;Мобильные ТелеСистемы 001P-16;7000;08.08.2024;1000;RUB;1000;6,6;16,45;16,45
RU000A101NG2;Мобильные ТелеСистемы 001P-15;5000;08.08.2024;1000;RUB;1000;6,6;16,45;16,45
RU000A101EN7;ТрансФин-М ПАО 002P-01;25100,055;08.08.2024;1000;RUB;922;;;
RU000A1011B5;Краснодарский край 35003 обл.;10000;08.08.2024;1000;RUB;1000;6,95;17,33;17,33
RU000A100PS4;РСГ-Финанс БО-09;2000;08.08.2024;1000;RUB;1000;;;
RU000A0ZZGT5;РЖД ОАО БО 001Р-08R;10000;08.08.2024;1000;RUB;1000;;;
RU000A0ZYT40;ПАО НК Роснефть 002P-04;50000;08.08.2024;1000;RUB;1000;8;39,89;39,89
RU000A0JXZB2;"Российские ЖД" БО-001P-04R;15000;08.08.2024;1000;RUB;1000;8,25;41,14;41,14
RU000A0JXR68;ПАО НК Роснефть 001P-05;15000;08.08.2024;1000;RUB;1000;8,6;21,44;21,44
RU000A0ZYZ26;ОФЗ-ИН 52002 02/02/28;250000;07.08.2024;1000;RUB;1365,78;2,5;17,07;17,07
RU000A0JS3W6;ОФЗ-ПД 26207 03/02/27;350000;07.08.2024;1000;RUB;1000;8,15;40,64;40,64
RU000A105YF2;Страна Девелопмент 02;1000;07.08.2024;1000;RUB;1000;14,5;11,92;11,92
RU000A1053R3;Феррони БО-01;200;07.08.2024;1000;RUB;1000;;;
RU000A1052T1;Каршеринг Руссия 001P-01;659,808;07.08.2024;1000;RUB;1000;13;32,41;32,41
RU000A104T04;Мобильные ТелеСистемы 001P-19;10000;07.08.2024;1000;RUB;1000;11,69;29,14;29,14
RU000A103HT3;МВ ФИНАНС 001Р-02;9000;07.08.2024;1000;RUB;1000;8,1;20,19;20,19
RU000A1024L7;Томская область 2020;20000;07.08.2024;1000;RUB;1000;6,7;13,22;13,22
RU000A101EF3;МЕТАЛЛОИНВЕСТ БО-04;10000;07.08.2024;1000;RUB;1000;6,55;32,66;32,66
RU000A1018T2;ДОМ.РФ Ипотечный агент 13-002P;96608,082;07.08.2024;1000;RUB;331,39;;;
RU000A100QA0;ГК Самолет БО-П06;500;07.08.2024;1000;RUB;1000;;;
RU000A0JXFY6;Газпром капитал ООО БО-06;15000;07.08.2024;1000;RUB;1000;;;
RU000A0JXFS8;Газпром капитал ООО БО-05;15000;07.08.2024;1000;RUB;1000;;;
XS2113968148;SovCom Capital perpetual;300;06.08.2024;1000;USD;1000;7,75;19,38;1496,95
RU000A105R62;Газпром капитал ООО ЗО28-1-Д;347,638;06.08.2024;1000;USD;1000;4,95;24,75;1911,74
RU000A105M59;ЛК Роделен БО 001Р-03;250;06.08.2024;1000;RUB;1000;15;12,33;12,33
RU000A105DS9;АПРИ ФП БО-002Р-01;500;06.08.2024;1000;RUB;1000;;;
RU000A105DR1;ФСК Россети БО-07;15000;06.08.2024;1000;RUB;1000;9,7;24,18;24,18
RU000A105DN0;ФСК Россети БО-06;10000;06.08.2024;1000;RUB;1000;9,7;24,18;24,18
RU000A1057Q6;Банк ВТБ (ПАО) Б-1-315;500,33;06.08.2024;1000;RUB;1000;0,01;0,02;0,02
RU000A1053H4;Лизинг-Трейд 001P-05;100;06.08.2024;1000;RUB;1000;;;
RU000A1052E3;ДОМ.РФ АО 001Р-11R;20000;06.08.2024;1000;RUB;1000;8,5;42,38;42,38
RU000A103QJ5;МФК Займер - 03;500;06.08.2024;1000;RUB;1000;12,7;1,17;1,17
RU000A102L95;Газпром нефть БО 003Р-04R;20000;06.08.2024;1000;RUB;1000;;;
RU000A1022E6;ПР-Лизинг ООО БО 002Р-01;1750;06.08.2024;1000;RUB;1000;12;9,86;9,86
RU000A1021F5;Новая концесс. компания 11;3000;06.08.2024;1000;RUB;1241,12;;;
RU000A1020L5;Самарская область 35015;5000;06.08.2024;1000;RUB;700;5,8;10,12;10,12
RU000A101137;Газпром нефть БО 003Р-01R;25000;06.08.2024;1000;RUB;1000;6,85;17,08;17,08
RU000A100Q50;ГК Самолет БО-П05;280;06.08.2024;1000;RUB;1000;;;
RU000A0ZYSE5;ФИНКОНСАЛТ БО-П02;14000;06.08.2024;1000;RUB;1000;;;
RU000A0ZYFN3;ДОМ.РФ (АО) БО-10;10000;06.08.2024;1000;RUB;1000;;;
RU000A0ZYFM5;ДОМ.РФ (АО) БО-08;5000;06.08.2024;1000;RUB;1000;;;
RU000A0JV8G3;ВЭБ-лизинг АО БО-05;5000;06.08.2024;1000;RUB;1000;0,1;0,5;0,5
RU000A105ME0;СберИОС 001Р-548R 5Г AC IMOEX;422,662;05.08.2024;1000;RUB;1000;0,01;0,02;0,02
RU000A1056T2;Центр-резерв БО-02;100;05.08.2024;1000;RUB;1000;18;12,58;12,58
RU000A104K11;Транс-Миссия БО-01;80;05.08.2024;1000;RUB;1000;16;13,15;13,15
RU000A103WC8;ПЮДМ ООО БО-П03;70;05.08.2024;1000;RUB;1000;13;10,68;10,68
RU000A103F43;МФК ВЭББАНКИР 01;300;05.08.2024;1000;RUB;1000;12,75;5,24;5,24
RU000A102QN9;Банк ВТБ ПАО СУБ-Т1-4;19,375;05.08.2024;125000;EUR;125000;;;
RU000A102QM1;Банк ВТБ ПАО СУБ-Т1-3;88,5;05.08.2024;150000;USD;150000;;;
RU000A102QL3;Банк ВТБ ПАО СУБ-Т1-2;190;05.08.2024;125000;EUR;125000;3,75;2337,33;192534,29
RU000A102QJ7;Банк ВТБ ПАО СУБ-Т1-1;825;05.08.2024;150000;USD;150000;5;3739,73;288864,97
RU000A102234;ТЕХНО Лизинг 001P-03;250;05.08.2024;1000;RUB;1000;12,5;10,27;10,27
RU000A1010D3;Республика Саха (Якутия) об.13;5000;05.08.2024;1000;RUB;800;6,95;12,13;12,13
RU000A100PP0;Белгородская область 34012 обл;2000;05.08.2024;1000;RUB;500;7,8;4,86;4,86
RU000A100KZ0;СберИОС 001Р-112R 5Y ENTM 10.2;1678,937;05.08.2024;1000;RUB;1000;0,01;0,5;0,5
XS2368111584;Alfa Bond Issuance 04/08/25;10000;04.08.2024;100000;RUB;100000;7,85;;
RU000A104VW6;МФК ВЭББАНКИР 02;100;04.08.2024;1000;RUB;1000;14;11,51;11,51
RU000A104TG3;Центр-резерв БО-01;100;04.08.2024;1000;RUB;1000;22;14,47;14,47
RU000A104JV3;АйДи Коллект 02;547,144;04.08.2024;1000;RUB;1000;16,5;13,56;13,56
RU000A104EP6;НЗРМ ООО БО-01;160;04.08.2024;1000;RUB;1000;;;
RU000A103W91;ОР ООО 002P-01;333,483;04.08.2024;1000;RUB;1000;12,6;10,36;10,36
RU000A102KP7;СМАК БО-П01;50;04.08.2024;10000;RUB;7000;13;21,37;21,37
XS2360268762;BCS SP Plc Series 189;600;03.08.2024;100000;RUB;100000;;;
RU000A105AJ4;МФК Лайм-Займ 02;500;03.08.2024;1000;RUB;1000;20;11,51;11,51
RU000A104XR2;Автодор ГК БО-003Р-02;30513,1;03.08.2024;1000;RUB;1000;10,65;53,1;53,1
RU000A104A13;ОР ООО 002P-04;100;03.08.2024;1000;RUB;1000;12;9,86;9,86
RU000A102RB2;Новая концесс. компания 12;5000;03.08.2024;1000;RUB;1225,12;;;
RU000A105TS5;ЕвроТранс БО-001Р-02;3000;02.08.2024;1000;RUB;1000;13,4;11,01;11,01
RU000A105TR7;АРЕНЗА-ПРО 001P-01;300;02.08.2024;1000;RUB;1000;14,5;10,73;10,73
RU000A105SP3;ГК Сегежа 003P-02R;6000;02.08.2024;1000;RUB;1000;10,6;26,43;26,43
RU000A105G99;СФО ВТБ РКС Эталон 01;10000;02.08.2024;1000;RUB;1000;11;9,34;9,34
RU000A105658;МСБ-Лизинг 002P-06;200;02.08.2024;1000;RUB;1000;14,5;1,32;1,32
RU000A1053D3;Открытие Брокер СО-09;482,96;02.08.2024;1000;RUB;1000;14;32,22;32,22
RU000A1051U1;МТС-Банк ПАО 001P-02;7000;02.08.2024;1000;RUB;1000;9,55;23,81;23,81
RU000A1051T3;Мобильные ТелеСистемы 001P-22;20000;02.08.2024;1000;RUB;1000;8,3;20,69;20,69
RU000A104SU6;Мобильные ТелеСистемы 001P-20;10000;02.08.2024;1000;RUB;1000;11,75;29,29;29,29
RU000A103H66;Сбербанк ПАО 001Р-SBER34;5000;02.08.2024;1000;RUB;1000;7,43;37,05;37,05
RU000A103G59;Сбербанк ПАО 001Р-SBER30;15000;02.08.2024;1000;RUB;1000;7,43;37,05;37,05
RU000A103G42;Сбербанк ПАО 001Р-SBER29;4000;02.08.2024;1000;RUB;1000;7,43;37,05;37,05
RU000A102BK7;"О'КЕЙ" ООО БО 001Р-04;5000;02.08.2024;1000;RUB;1000;;;
RU000A1029F8;Лизинг-Трейд 001P-02;500;02.08.2024;1000;RUB;1000;10,8;2,22;2,22
RU000A1003A4;ГТЛК БО 001P-13;10000;02.08.2024;1000;RUB;1000;9,57;23,86;23,86
RU000A0NNMM0;Банк ВТБ С-1-377 (структурные);0;02.08.2024;1000;RUB;1000;0;;
RU000A0JWYJ0;Группа компаний "Самолет" 01;1500;02.08.2024;1000;RUB;1000;;;
RU000A0JV8D0;ВЭБ-лизинг АО БО-04;5000;02.08.2024;1000;RUB;1000;0,1;0,5;0,5
